client_id,round_number,hierarchy,num_samples,set,accuracy,loss
Goldyfinch,4,,12,train,0.1,0.6966974139213562
GoodGreenTeaNew,4,,21,train,1.0,0.6885429620742798
GothicblueCJ,4,,10,train,1.0,0.6886820197105408
GraceMaryLove,4,,13,train,0.5454545454545454,0.6926193237304688
GreenFalcon805,4,,14,train,0.75,0.6909688115119934
Greeneyezz,4,,11,train,0.7777777777777778,0.6905703544616699
Grrrahamax,4,,11,train,0.0,0.6976261734962463
GuitarKat,4,,26,train,0.6521739130434783,0.691775918006897
GushyBella,4,,11,train,0.0,0.6978633999824524
HalfassBackward,4,,30,train,1.0,0.6886738538742065
Hamperlady,4,,11,train,0.8888888888888888,0.6895315051078796
Haniie,4,,13,train,0.5454545454545454,0.6926250457763672
HarajukuBeauty,4,,18,train,0.4375,0.6937126517295837
HarryLyme,4,,41,train,0.6388888888888888,0.691893994808197
Has_Bookpushers,4,,31,train,0.4074074074074074,0.6939381957054138
Heartagram,4,,25,train,0.5909090909090909,0.6922969818115234
HeatSki,4,,12,train,0.4,0.6939885020256042
HeatherMaine,4,,13,train,0.9090909090909091,0.6892856955528259
Helenvking,4,,18,train,0.5,0.6931004524230957
Hipchick999,4,,16,train,0.35714285714285715,0.6945666074752808
Hitomers,4,,13,train,0.36363636363636365,0.694446325302124
Hollix,4,,10,train,0.1111111111111111,0.6967372298240662
Hollowbabes,4,,23,train,0.6,0.6921476125717163
HollyEXX,4,,12,train,0.6,0.692301869392395
Hollywoodbaby93,4,,11,train,0.5555555555555556,0.6925807595252991
HorstBurkhardt,4,,10,train,0.3333333333333333,0.6947282552719116
Hutchlou,4,,18,train,0.6875,0.6914389133453369
IIIDen,4,,12,train,1.0,0.6884850263595581
IIanS,4,,30,train,0.7777777777777778,0.6906018257141113
IPinthecorner,4,,10,train,0.1111111111111111,0.6967442035675049
IamMaxatHotSpot,4,,40,train,0.6944444444444444,0.6913676857948303
IamSB,4,,14,train,0.16666666666666666,0.6961503028869629
IdaApps,4,,11,train,0.7777777777777778,0.6905066967010498
Idristwilight,4,,12,train,0.4,0.6940755844116211
Ilkee,4,,40,train,0.3333333333333333,0.6945615410804749
Incwell,4,,20,train,1.0,0.6886280179023743
IndiaLovesYou,4,,36,train,0.21875,0.6957402229309082
InesGuellif,4,,12,train,0.7,0.691267728805542
Ingenue_Em,4,,44,train,0.10256410256410256,0.6968627572059631
Insanechicka33,4,,10,train,0.2222222222222222,0.6956830620765686
Ipswich772,4,,11,train,0.4444444444444444,0.6936419010162354
Irisheyz77,4,,15,train,1.0,0.6886758208274841
Irrel,4,,12,train,0.5,0.6932023763656616
Isil_Loves_Mcr,4,,65,train,0.7413793103448276,0.6909321546554565
ItsBlaze,4,,15,train,0.5384615384615384,0.6928235292434692
ItsDawns,4,,26,train,0.9130434782608695,0.6892285346984863
Iyona_D,4,,16,train,0.35714285714285715,0.6944055557250977
JIGGYMUZIK,4,,21,train,1.0,0.6884982585906982
JJLuver756,4,,31,train,0.8888888888888888,0.689536988735199
JONASlOVExO,4,,28,train,0.96,0.6889685988426208
JRLife,4,,16,train,0.8571428571428571,0.6899651288986206
JRiley21,4,,14,train,0.6666666666666666,0.6914791464805603
JaMeSLeE4,4,,12,train,0.9,0.6895426511764526
Jabinya,4,,10,train,0.8888888888888888,0.689530074596405
JackInChicago,4,,12,train,1.0,0.6884937882423401
JacobGoesGreen,4,,10,train,1.0,0.6884702444076538
JaffasGirl,4,,10,train,0.2222222222222222,0.6957402229309082
JaimeMcKnight,4,,14,train,0.9166666666666666,0.6893227696418762
Jaimie074,4,,18,train,0.1875,0.6961308717727661
Jamie_Eason,4,,12,train,1.0,0.6885730624198914
JamieeThomas,4,,17,train,0.5333333333333333,0.6928306221961975
Jamiescott19,4,,13,train,1.0,0.6885617971420288
Jana1976,4,,26,train,0.782608695652174,0.6906160712242126
JanaKris,4,,14,train,0.5,0.6931190490722656
Jana_sk8,4,,21,train,0.3333333333333333,0.6946328282356262
Jasminexoxo,4,,10,train,0.1111111111111111,0.6968042850494385
Javamomma,4,,50,train,0.8666666666666667,0.6897997260093689
Jawslyn,4,,11,train,0.5555555555555556,0.6925858855247498
JayJayLee959,4,,10,train,0.8888888888888888,0.6894547939300537
Jaynecollinsmac,4,,32,train,0.0,0.6978721618652344
JeJa6,4,,38,train,0.17647058823529413,0.6961387395858765
JeanneXay,4,,18,train,0.0625,0.6971708536148071
Jeewhizz,4,,12,train,0.1,0.6967825293540955
JeffTheMidget,4,,16,train,0.42857142857142855,0.6938075423240662
JenLefler,4,,13,train,0.6363636363636364,0.6919366717338562
JennShallvey,4,,16,train,1.0,0.6885104179382324
Jenn_ex,4,,14,train,0.6666666666666666,0.6916017532348633
JenniferMcFly,4,,14,train,0.4166666666666667,0.6939408183097839
Jenniferjade_,4,,16,train,0.5,0.6931082606315613
JennyRay28,4,,13,train,0.7272727272727273,0.6911910772323608
Jeraly,4,,13,train,0.36363636363636365,0.6943933963775635
JerryCornelius,4,,10,train,0.3333333333333333,0.6947367191314697
JessaBoBessa,4,,12,train,0.2,0.6958423852920532
Jessica1567,4,,37,train,0.6060606060606061,0.6921454071998596
Jessieface823,4,,10,train,0.0,0.6978490352630615
Jessssssiica,4,,10,train,0.3333333333333333,0.6947399973869324
Jessy_CobraGurl,4,,14,train,0.25,0.6955549716949463
JewelsLB,4,,14,train,0.5,0.6930010914802551
Jezzy14,4,,13,train,0.45454545454545453,0.6934560537338257
Jinjirrie,4,,15,train,1.0,0.6886419653892517
JoHarris0n,4,,12,train,0.7,0.6912904977798462
JoKnowles,4,,11,train,0.6666666666666666,0.6915758848190308
JoannaAngel,4,,14,train,1.0,0.6885192394256592
JodiBredekamp,4,,17,train,0.7333333333333333,0.690942645072937
JoeJonasFanatic,4,,10,train,0.1111111111111111,0.6966016292572021
JoeKevinNickJ,4,,27,train,0.6666666666666666,0.6916064620018005
Joelsk_,4,,36,train,0.6875,0.6914318203926086
JohnPrather,4,,11,train,1.0,0.6885934472084045
JohnnyCullen,4,,20,train,0.1111111111111111,0.6967335939407349
Johnpaul_88,4,,19,train,1.0,0.688566267490387
JoiDlove,4,,25,train,0.3181818181818182,0.6948575377464294
Jolitabrilliant,4,,16,train,1.0,0.6884161233901978
Julie1205,4,,14,train,0.25,0.6955663561820984
JustCindy_,4,,30,train,0.4074074074074074,0.6940223574638367
JustFunn1,4,,11,train,0.2222222222222222,0.6957768797874451
JustJamie,4,,10,train,0.7777777777777778,0.6905978322029114
JustShemaBaby,4,,10,train,0.0,0.6977269053459167
JvTranX4,4,,10,train,0.7777777777777778,0.6906242370605469
K8Brown,4,,10,train,0.6666666666666666,0.6915309429168701
KLBarber,4,,10,train,0.3333333333333333,0.6946285367012024
KSuds1313,4,,16,train,0.5714285714285714,0.6925024390220642
KaRon157,4,,12,train,0.2,0.695776104927063
KacyMarieMae,4,,21,train,0.16666666666666666,0.6961454749107361
KallieT,4,,17,train,0.5333333333333333,0.692783534526825
Kameshvari,4,,10,train,0.4444444444444444,0.6937114000320435
KanYeezy,4,,18,train,0.5625,0.6925454139709473
KandyChazer,4,,12,train,0.8,0.6906635165214539
Karen230683,4,,238,train,0.5,0.6931554675102234
Karlcandido,4,,29,train,0.5384615384615384,0.6927322745323181
KarlsG,4,,15,train,0.23076923076923078,0.6955817341804504
Karmenyl,4,,14,train,0.3333333333333333,0.6947498321533203
KateEdwards,4,,41,train,0.6388888888888888,0.6918665766716003
KatieH97,4,,19,train,1.0,0.6887122392654419
Katleavixen,4,,16,train,0.42857142857142855,0.6938055157661438
KatxIllustrious,4,,14,train,0.3333333333333333,0.6946907043457031
KaylaMari,4,,11,train,1.0,0.6885557174682617
KaylieFinneran,4,,13,train,0.6363636363636364,0.6919775605201721
KayluvsAstonM,4,,19,train,0.47058823529411764,0.6934829354286194
KazBT,4,,18,train,0.4375,0.6937430500984192
KellyJohnson85,4,,14,train,0.5833333333333334,0.692289412021637
Kels757,4,,12,train,0.8,0.6903731226921082
Kelsey_L,4,,11,train,0.5555555555555556,0.6926537752151489
KenDahl4U,4,,25,train,0.3181818181818182,0.6947798132896423
KendellRenee,4,,18,train,0.5625,0.6925680637359619
KennedyHardman,4,,11,train,0.4444444444444444,0.6936269402503967
KhoreoKat,4,,10,train,0.0,0.6977338194847107
KiSHEZ,4,,35,train,0.7741935483870968,0.6905986666679382
Kia_whatever,4,,11,train,0.6666666666666666,0.6916996240615845
Kiadra,4,,11,train,1.0,0.6886498928070068
KidKJ_21,4,,14,train,0.16666666666666666,0.6963577270507812
Kimmy_Cheyenne,4,,36,train,0.5625,0.692575216293335
KingsOfLeon_Grl,4,,48,train,0.06976744186046512,0.6970487236976624
KirstyGriffith,4,,18,train,0.4375,0.6937321424484253
Kisses4KC,4,,14,train,0.0,0.697883665561676
Kiwi05,4,,10,train,1.0,0.6886632442474365
KmartxX,4,,11,train,0.3333333333333333,0.6946156024932861
KnowMeLoveMe,4,,11,train,0.6666666666666666,0.6917124390602112
Kochevoy,4,,12,train,0.8,0.6903178095817566
KodinLanewave,4,,13,train,0.7272727272727273,0.6910368800163269
KrnSidez,4,,13,train,0.7272727272727273,0.6910297870635986
Kyla89,4,,10,train,0.2222222222222222,0.695662796497345
KylieMalchus,4,,11,train,0.4444444444444444,0.693587064743042
Kylieeann,4,,12,train,0.3,0.6950849890708923
LADYoftheDARK,4,,11,train,0.4444444444444444,0.6936894059181213
LARISSAYU,4,,10,train,0.2222222222222222,0.6956997513771057
LBJJ9,4,,12,train,1.0,0.6884896159172058
LMSStars,4,,12,train,0.2,0.6959501504898071
LaNaNaSensation,4,,12,train,0.2,0.6958978772163391
Laaurenx,4,,15,train,0.0,0.6978261470794678
LabiosSupreme,4,,12,train,0.2,0.6958785057067871
LadyScholar08,4,,28,train,0.48,0.6933377981185913
LariiTran,4,,47,train,0.5714285714285714,0.6925328373908997
Larissa_SG,4,,33,train,0.4482758620689655,0.6935757994651794
LarryFlick,4,,10,train,1.0,0.6885557174682617
LauraDunne,4,,25,train,0.2727272727272727,0.6951651573181152
LauraJade19,4,,11,train,0.1111111111111111,0.6968271136283875
Lauraful,4,,11,train,0.5555555555555556,0.6926933526992798
LaurahOC,4,,11,train,0.0,0.6976653337478638
LaurenFisher,4,,11,train,0.7777777777777778,0.6906313300132751
Lauren_Loves_,4,,11,train,1.0,0.6884036660194397
LawlietJourney,4,,19,train,0.35294117647058826,0.6943745017051697
Lea_Lush,4,,12,train,0.5,0.6931278109550476
Leannesh,4,,12,train,0.0,0.6977530717849731
Lee_Knight,4,,19,train,0.35294117647058826,0.6944018006324768
LegitLenaa,4,,12,train,0.5,0.6931957006454468
Leighkid,4,,10,train,0.6666666666666666,0.6915298104286194
Lena_Fiefhaus,4,,17,train,0.4,0.6940767765045166
Lene511,4,,16,train,0.5,0.6931564211845398
LiLi214,4,,25,train,0.18181818181818182,0.6959342360496521
Li_a,4,,10,train,0.3333333333333333,0.694711446762085
LiddoMissJONAS,4,,11,train,0.5555555555555556,0.6926408410072327
LilyLoch,4,,10,train,0.7777777777777778,0.6906132102012634
Lindsey_Beverly,4,,11,train,0.6666666666666666,0.6916792392730713
LindzeyNichole,4,,42,train,0.6486486486486487,0.6917633414268494
Linneahw,4,,12,train,0.3,0.6950968503952026
LinnetBirdie,4,,13,train,0.7272727272727273,0.6911220550537109
LinziVictoria,4,,11,train,0.2222222222222222,0.6957452297210693
Lioness01,4,,11,train,0.0,0.697616457939148
LisaBarone,4,,17,train,0.8666666666666667,0.6898657083511353
Lisagassmann,4,,11,train,1.0,0.6886358857154846
Lissy_Kuri,4,,10,train,0.2222222222222222,0.6956610679626465
LitezCameraAct,4,,12,train,0.1,0.6969093680381775
LittleMissDx,4,,25,train,0.2727272727272727,0.6952141523361206
Little_Loz,4,,22,train,0.42105263157894735,0.6938459277153015
Liyonah,4,,14,train,0.75,0.6908187866210938
LizzieyTish,4,,16,train,0.21428571428571427,0.6956877708435059
Lopsi,4,,25,train,0.2727272727272727,0.6952404379844666
Lora_June,4,,10,train,0.2222222222222222,0.6955993175506592
LorenYxox,4,,39,train,0.42857142857142855,0.693764865398407
Lorpapinee,4,,18,train,0.1875,0.6960517168045044
Lou1510,4,,13,train,0.45454545454545453,0.6935913562774658
Louiise_t,4,,27,train,0.16666666666666666,0.6961572170257568
LouiseReyes,4,,11,train,0.6666666666666666,0.6915711760520935
Loulou_belle,4,,13,train,0.45454545454545453,0.6935535073280334
LovinBenjamin,4,,19,train,0.47058823529411764,0.693466305732727
LstInTheSeeThru,4,,70,train,0.47619047619047616,0.6933339238166809
LucieLKS,4,,11,train,0.5555555555555556,0.692725419998169
LucyDuffield,4,,11,train,0.6666666666666666,0.6918208003044128
LucyKD,4,,10,train,0.5555555555555556,0.6925901770591736
LukasVandenberg,4,,15,train,0.15384615384615385,0.6961472034454346
LukeBro,4,,23,train,1.0,0.6885236501693726
LukeD,4,,12,train,0.1,0.6967946290969849
Luv_ChelseaFC,4,,33,train,0.3448275862068966,0.6945595741271973
LuvinDanny4Ever,4,,20,train,0.5555555555555556,0.6926614046096802
LynniMegginson,4,,12,train,0.6,0.6922376155853271
LynziWalsh,4,,10,train,0.4444444444444444,0.6936070919036865
Lyricist_Juice,4,,58,train,0.46153846153846156,0.6934986114501953
MBoles7786,4,,21,train,1.0,0.688499391078949
MLM216,4,,12,train,0.7,0.691389799118042
MMR04,4,,23,train,0.85,0.6898663640022278
MOTUG7,4,,14,train,0.0,0.6978839039802551
MOgulnick,4,,11,train,0.2222222222222222,0.6956849694252014
M_2_M,4,,10,train,0.5555555555555556,0.6925976276397705
Madril,4,,14,train,0.8333333333333334,0.6899752020835876
Maevelbee,4,,11,train,0.8888888888888888,0.6894862651824951
Makenzesgranna,4,,67,train,0.9,0.689487874507904
Mandisam,4,,23,train,0.75,0.6908769607543945
Mandy_Mo,4,,18,train,0.8125,0.6903776526451111
Mandy_Vavrinak,4,,17,train,0.9333333333333333,0.6892496943473816
Mar_sha,4,,19,train,0.4117647058823529,0.6939719319343567
Marge_Inovera,4,,20,train,1.0,0.688612699508667
MariaVonLiz,4,,18,train,0.5,0.6931842565536499
MariamUAE,4,,12,train,0.5,0.6929258108139038
MartinMMC,4,,24,train,0.7142857142857143,0.6911953687667847
MathildaaB,4,,14,train,0.6666666666666666,0.6915180683135986
MattJarryAstley,4,,16,train,0.5714285714285714,0.6925565600395203
MayaPapayaa,4,,16,train,0.42857142857142855,0.6938177943229675
MayanUra,4,,12,train,0.5,0.6931166052818298
Mayrar143,4,,16,train,0.35714285714285715,0.6944141983985901
McFlyFreak03,4,,21,train,0.6111111111111112,0.692024827003479
McFlyNatta,4,,14,train,0.6666666666666666,0.6915766596794128
McNeny,4,,10,train,1.0,0.6886782050132751
MeLLo_T,4,,16,train,0.21428571428571427,0.6958341598510742
MedicBarbie,4,,10,train,0.7777777777777778,0.6905509829521179
Meganmonique,4,,10,train,0.7777777777777778,0.6906160712242126
MegannAliice,4,,12,train,0.2,0.6959154009819031
Meghan_xoxo,4,,13,train,0.5454545454545454,0.6927440166473389
MeghannMusic,4,,21,train,0.4444444444444444,0.6937214732170105
MegzyTred,4,,15,train,0.8461538461538461,0.6899805665016174
Mehar,4,,18,train,0.125,0.6965782046318054
MelMarie88,4,,11,train,0.7777777777777778,0.6906054019927979
MelissaSuzanne,4,,18,train,0.8125,0.6902904510498047
Melissa_Jonas16,4,,10,train,0.6666666666666666,0.6916124820709229
Melita75,4,,12,train,0.1,0.6968222856521606
Mezzie1221,4,,13,train,0.45454545454545453,0.6936191916465759
Mhae92,4,,25,train,0.5,0.6931717395782471
Michaela1791,4,,16,train,0.7857142857142857,0.6905723214149475
Michaelaax,4,,23,train,0.3,0.6950198411941528
MichelleWegner,4,,17,train,1.0,0.688538134098053
Mickystarship,4,,18,train,0.625,0.6919423341751099
MidnightRyder,4,,10,train,1.0,0.6885812282562256
MiniMinscom,4,,18,train,0.3125,0.6948405504226685
MissDJM,4,,11,train,0.0,0.6976341605186462
MissFarrah,4,,12,train,0.9,0.6893855929374695
MissKsyn,4,,19,train,0.9411764705882353,0.6890658736228943
MissNikkiBee,4,,24,train,1.0,0.6884456276893616
MissSididdy,4,,45,train,0.85,0.6898964643478394
MissSpatz,4,,13,train,1.0,0.6885891556739807
Miss_Cee_Cee,4,,14,train,0.75,0.6907859444618225
Misscharchar,4,,17,train,0.3333333333333333,0.694732666015625
Missing_Lyrics,4,,20,train,0.5,0.6931202411651611
MitchieKelso,4,,20,train,0.8333333333333334,0.6900421977043152
MitchyD,4,,15,train,0.15384615384615385,0.6962534189224243
MizzTxNy,4,,17,train,1.0,0.6887322068214417
Mizz_Lia,4,,18,train,0.1875,0.6960422992706299
Mo_Betta,4,,10,train,0.3333333333333333,0.6946185827255249
Momisbuff,4,,10,train,0.7777777777777778,0.6907969117164612
Mommykins41,4,,78,train,0.7857142857142857,0.6905445456504822
MonicaAyesha,4,,13,train,0.8181818181818182,0.6903283596038818
MrBenzedrine,4,,20,train,0.6666666666666666,0.6916319727897644
MrLanga,4,,13,train,0.7272727272727273,0.6910741329193115
MrMcShine,4,,30,train,0.5925925925925926,0.6922619342803955
MrRockNRoll,4,,20,train,0.8888888888888888,0.689528226852417
Mr_GaGa,4,,12,train,0.4,0.6939563751220703
Mr_Marty,4,,13,train,0.7272727272727273,0.6909997463226318
Mr_Soft,4,,12,train,0.4,0.6938989758491516
MrsGabrielGray_,4,,32,train,0.5,0.6932016611099243
MrsMccracken,4,,13,train,0.2727272727272727,0.6952412128448486
MsCinnam0n,4,,29,train,0.038461538461538464,0.6973472833633423
MsDeniese,4,,10,train,0.5555555555555556,0.6925250291824341
MsKellanLautner,4,,13,train,0.7272727272727273,0.6911674737930298
MsKellyMarie,4,,11,train,0.3333333333333333,0.6946806311607361
MsMyammee,4,,15,train,0.9230769230769231,0.689228355884552
MsSpicySweet,4,,10,train,0.6666666666666666,0.6916899681091309
MummaBear,4,,37,train,0.6363636363636364,0.6919087171554565
Muzzzza,4,,50,train,0.9333333333333333,0.6891787052154541
MyNameIsLaurrra,4,,21,train,0.6666666666666666,0.6916576623916626
MzJayla,4,,10,train,1.0,0.6885318160057068
Mzfuller8,4,,29,train,0.3076923076923077,0.6949702501296997
Mzpurrfection,4,,15,train,0.23076923076923078,0.6956954598426819
NKANGEL74,4,,127,train,0.631578947368421,0.6919087767601013
NWEssexgirl,4,,12,train,0.4,0.6940793991088867
Nahkeetuhh,4,,12,train,0.4,0.694116473197937
Nana_pr,4,,12,train,0.6,0.6923397779464722
NancyKohler,4,,11,train,0.6666666666666666,0.6917617917060852
Natalie_Waine,4,,10,train,0.4444444444444444,0.6936687231063843
NathanFlores17,4,,25,train,0.7272727272727273,0.6910216212272644
Nautinkotbkitty,4,,29,train,0.5769230769230769,0.6924870610237122
NenetteAM,4,,17,train,0.8,0.6904547214508057
Netra,4,,46,train,0.8780487804878049,0.6896641254425049
Newtus,4,,10,train,0.7777777777777778,0.6905041933059692
NicktheBreeze,4,,12,train,0.7,0.6912678480148315
NicolaMandy,4,,12,train,0.3,0.6950081586837769
NicolaWwilts,4,,15,train,0.8461538461538461,0.6899365186691284
NicolleGregory,4,,10,train,0.3333333333333333,0.6946402788162231
Niese99,4,,10,train,0.2222222222222222,0.6957399845123291
Nightwyrm,4,,12,train,0.7,0.6913413405418396
Nii_x_ckk,4,,17,train,0.2,0.695904016494751
Nik_263_x,4,,13,train,0.6363636363636364,0.6918362975120544
NimbleRunner,4,,11,train,0.7777777777777778,0.6906933188438416
NinaMcFLY,4,,73,train,0.8769230769230769,0.6896587610244751
NinjaPixie83,4,,18,train,0.625,0.6919554471969604
Nisha_Lakshmi,4,,12,train,0.6,0.6921283006668091
NoSheds,4,,13,train,0.45454545454545453,0.6935661435127258
NokkonWud,4,,13,train,0.09090909090909091,0.6968491077423096
NorCalChika,4,,15,train,1.0,0.6885663270950317
NotMyWeekend,4,,11,train,0.0,0.6976789236068726
NycBarbie03,4,,12,train,0.8,0.6903554201126099
OhJanee,4,,11,train,0.4444444444444444,0.6936800479888916
OhMaiLisa,4,,21,train,0.2222222222222222,0.6957760453224182
Ollie_Miles,4,,20,train,0.7777777777777778,0.6906213164329529
OneFlipsta,4,,12,train,1.0,0.6885368824005127
OooSooThicK,4,,12,train,0.1,0.6968386769294739
PCSTACK19,4,,20,train,0.5555555555555556,0.6926625967025757
PRMurphy147,4,,48,train,1.0,0.6885465979576111
PageElizabeth,4,,19,train,0.7058823529411765,0.6911769509315491
Panda_s1,4,,10,train,0.0,0.6979464292526245
PanicPiien,4,,11,train,1.0,0.6886561512947083
PascaleDeBom,4,,11,train,0.5555555555555556,0.6927601099014282
PatiMc,4,,18,train,0.375,0.6942419409751892
PatsyTravers,4,,28,train,0.4,0.6941275596618652
Pauline_x,4,,14,train,0.16666666666666666,0.696230411529541
PeachyPictures,4,,30,train,0.7407407407407407,0.6909186840057373
Pepperfire,4,,51,train,0.8888888888888888,0.6896088719367981
PinQueenCity,4,,13,train,0.5454545454545454,0.6928364038467407
PinUpMom,4,,14,train,0.8333333333333334,0.6901615262031555
PinkM,4,,21,train,0.3888888888888889,0.6941173076629639
PinkerJewel,4,,34,train,0.6,0.6921889781951904
Pitstopbunny,4,,13,train,0.36363636363636365,0.694363534450531
Pooki3Mama,4,,11,train,0.2222222222222222,0.6956638693809509
PressureheadLLC,4,,10,train,0.6666666666666666,0.6917374134063721
PrincessPayne,4,,22,train,0.7368421052631579,0.6909042000770569
PrincessSakura,4,,55,train,0.1836734693877551,0.6960257887840271
PrissBish,4,,11,train,0.5555555555555556,0.6926720142364502
PriyaRaju,4,,11,train,1.0,0.6885049343109131
PuterPrsn,4,,19,train,0.4117647058823529,0.6939244270324707
PyroGrrl,4,,18,train,0.875,0.6897122263908386
Qilly,4,,26,train,0.34782608695652173,0.6946038603782654
QueenFknBri,4,,10,train,0.4444444444444444,0.6936109066009521
Queen_Penelope,4,,19,train,0.17647058823529413,0.6960849761962891
QueensleyFelix,4,,13,train,0.36363636363636365,0.6945664882659912
QuirkyPrincess,4,,11,train,0.5555555555555556,0.6926544308662415
R0zee,4,,11,train,0.0,0.6977283358573914
REllonyamind,4,,12,train,0.9,0.689531683921814
RGreenberg,4,,13,train,0.6363636363636364,0.6919229626655579
Rachecullen,4,,31,train,0.037037037037037035,0.6975082159042358
RadioRose,4,,25,train,0.22727272727272727,0.6955792903900146
RainbowSoulPoet,4,,18,train,0.4375,0.6937809586524963
RajaSen,4,,12,train,0.7,0.6912685632705688
RasmusP,4,,28,train,0.44,0.6937255263328552
RawrEli,4,,12,train,0.3,0.6948641538619995
RaychulHomieG,4,,14,train,0.25,0.6955491900444031
ReScUeMeGoD,4,,17,train,0.8,0.6903616786003113
RealJackieB,4,,13,train,0.0,0.6976932883262634
RealPoshMom,4,,11,train,0.6666666666666666,0.6915975213050842
ReginaCarter,4,,12,train,0.0,0.697933554649353
Rena_Blaine,4,,12,train,0.5,0.6933398246765137
ResPres,4,,13,train,1.0,0.6886332631111145
RescueSiren,4,,29,train,0.9230769230769231,0.6893431544303894
RhiannanxX,4,,14,train,0.5,0.6931487917900085
Rianca,4,,40,train,0.75,0.6909434795379639
Riaz_Ahmed_,4,,17,train,0.6666666666666666,0.6915594339370728
Ricadym3diva,4,,44,train,0.23076923076923078,0.6957427263259888
RightHereWithMe,4,,16,train,0.8571428571428571,0.689886748790741
RobinMGreen,4,,27,train,0.75,0.6908848285675049
RobynPatrick,4,,13,train,0.09090909090909091,0.6970391869544983
RollieDingo,4,,11,train,1.0,0.6887038350105286
Ronnie_ASA,4,,13,train,0.45454545454545453,0.6936823725700378
RosalieCullen,4,,81,train,0.5,0.6931353807449341
RuSoul,4,,13,train,0.9090909090909091,0.6896418333053589
RyanK,4,,10,train,1.0,0.6886963844299316
SEOSEM,4,,12,train,0.9,0.6894847750663757
SHAYNEWILLIAMS,4,,12,train,0.3,0.6950274705886841
SJCSViola,4,,10,train,0.5555555555555556,0.6925312280654907
SQUASCHOOM,4,,19,train,0.6470588235294118,0.6917000412940979
SackPackies,4,,23,train,0.75,0.690865159034729
SamanthaMc_x,4,,35,train,0.41935483870967744,0.6938665509223938
SamanthaRevenge,4,,14,train,0.5,0.6931479573249817
Samantha_Mayy,4,,16,train,0.5714285714285714,0.6924494504928589
Sammmmeh,4,,10,train,0.7777777777777778,0.6906262636184692
SandraShowtime,4,,25,train,0.9090909090909091,0.6893898844718933
SandwichINK,4,,32,train,1.0,0.6885725855827332
SarahFTW,4,,10,train,0.3333333333333333,0.6947412490844727
SarahMorrison,4,,104,train,0.043010752688172046,0.697381317615509
SarahRoseMusic,4,,36,train,0.5625,0.6926125884056091
SassyDiva74,4,,16,train,0.7142857142857143,0.691133975982666
Sassykinn,4,,12,train,0.4,0.6940613985061646
SazFOB,4,,29,train,0.46153846153846156,0.6935434937477112
ScruffyPanther,4,,23,train,0.85,0.6898908615112305
Seeyam,4,,14,train,0.6666666666666666,0.6916003227233887
SelanneGirl,4,,20,train,0.4444444444444444,0.6936541199684143
SexXyBlackinese,4,,13,train,0.8181818181818182,0.690119206905365
ShaMonet,4,,14,train,0.16666666666666666,0.6961801052093506
Sha_Ron,4,,17,train,0.0,0.6977494359016418
Shadowkitten701,4,,18,train,0.625,0.6921138167381287
Shane_Archuleta,4,,36,train,1.0,0.6885685324668884
Shaniinee,4,,14,train,0.4166666666666667,0.6938838958740234
Shanster8,4,,10,train,0.7777777777777778,0.6906203627586365
SharenaLouise,4,,11,train,1.0,0.6886061429977417
ShaunAcland,4,,18,train,1.0,0.6884652972221375
ShawnKing,4,,23,train,0.45,0.6936002969741821
Shawna311,4,,32,train,0.75,0.6908577084541321
SheanyYasTaj,4,,15,train,0.38461538461538464,0.6940856575965881
Sheraleen,4,,33,train,0.9310344827586207,0.6892591118812561
Sheyler,4,,18,train,0.125,0.6965126991271973
ShoeGirl21,4,,20,train,0.5555555555555556,0.6925806403160095
Shondoyt,4,,18,train,1.0,0.6884777545928955
ShortiezRevenge,4,,18,train,1.0,0.6884557008743286
ShropStar,4,,16,train,1.0,0.6886235475540161
Sihm,4,,10,train,1.0,0.6886593103408813
SilverSurfing,4,,17,train,0.6,0.6922454833984375
SimmieeStar,4,,10,train,0.5555555555555556,0.6927293539047241
Sims_Galore,4,,79,train,0.5774647887323944,0.6924059987068176
SkinnyInTheCity,4,,15,train,0.6153846153846154,0.6921638250350952
Slyth66,4,,11,train,0.1111111111111111,0.6966343522071838
SmashMe_EraseMe,4,,22,train,0.5789473684210527,0.6924600005149841
SnakeDoc71,4,,27,train,0.75,0.6908594965934753
SnowVsAsphalt,4,,12,train,1.0,0.6885698437690735
SoDwn2Mars,4,,11,train,0.5555555555555556,0.6927477717399597
Sockseii,4,,19,train,0.35294117647058826,0.6945414543151855
SoloSelene,4,,15,train,0.9230769230769231,0.6894097924232483
Solunathegold,4,,14,train,0.25,0.695511519908905
SophieHedgecock,4,,14,train,0.75,0.6910949349403381
SophieOsborn,4,,15,train,0.9230769230769231,0.689189612865448
SpicyBubbles,4,,12,train,0.7,0.691387951374054
SpinachPuffs,4,,10,train,0.3333333333333333,0.6945527195930481
StaceyBeattie,4,,13,train,0.8181818181818182,0.6902074813842773
Stacey_xx,4,,14,train,0.25,0.6955335736274719
StackedGroup,4,,36,train,0.53125,0.692790150642395
StacyJMT,4,,38,train,0.8235294117647058,0.6901199817657471
Steffisticated,4,,12,train,0.4,0.6939936280250549
StephRosa,4,,10,train,0.4444444444444444,0.6936922073364258
StevieG144,4,,10,train,0.8888888888888888,0.6895280480384827
Stickyplasters,4,,30,train,0.5185185185185185,0.6930304169654846
Stilettos69,4,,10,train,0.1111111111111111,0.6967596411705017
StrawberryTweet,4,,13,train,0.09090909090909091,0.696896493434906
